MBTI,source,专业名称,专业备注,人数count,分数score,平均分,年份,批次,支持度support,最低位次,最低分,最高分,生源地,科类,累计人数cum,组合/subject_combo,院校名称
,major_line_2023,新闻传播学类,新闻传播学类（含行政管理、法学专业含传播学、公共关系学、教育技术学专业。其中传播学为国家级一流本科专业）,,,544,2023,本科批,,9655,541,0,上海,综合,,,东华大学
,major_line_2023,外国语言文学类,英语（语种:英语）,,,543,2023,本科批,,9655,541,0,上海,综合,,,东华大学
,major_line_2023,社会科学试验班,社会科学试验班,,,541,2023,本科批,,9655,541,0,上海,综合,,,东华大学
,major_line_2023,外国语言文学类,日语（外语语种为英语、日语。国家级一流本科专业、国家级特色专业）,,,540,2023,本科批,,10105,539,0,上海,综合,,,东华大学
,major_line_2023,纺织类,纺织工程（办学点在松江校区；（纺织工程与产品设计双学士学位项目。纺织工程为“双一流”学科、国家级特色专业，纺织工程与产品设计均为国家级一流本科专业））,,,548,2023,本科批,,8061,548,0,上海,综合,,,东华大学
,major_line_2023,理科试验班,理科试验班（办学点在松江校区；（贯彻“加强基础、因材施教、分流培养”的指导思想，强调高起点、强基础，突出基础科学教学，并强化学生人文科学和社会素养，加强创新实践和创新能力培养，依托科研基地、实验中心建立创新平台和竞赛基地，面向学生开放，鼓励和支持学生参加课外科技活动和各类学科竞赛，并在经费上予以优先考虑，在图书借阅上享受研究生待遇。大一结束后按相关规定可优先在全校范围内选择专业））,,,548,2023,本科批,,8712,545,0,上海,综合,,,东华大学
,major_line_2023,生物工程类,生物工程（办学点在松江校区；（生物医药方向。国家级一流本科专业））,,,547,2023,本科批,,8712,545,0,上海,综合,,,东华大学
,major_line_2023,纺织类,纺织类（办学点在松江校区；（“双一流”学科。含纺织工程、非织造材料与工程专业。该大类所含专业均为国家级一流本科专业，其中纺织工程为国家级特色专业））,,,545,2023,本科批,,8940,544,0,上海,综合,,,东华大学
,major_line_2023,化学类,化学类（办学点在松江校区；（含轻化工程、应用化学专业。该大类所含专业均为国家级一流本科专业，轻化工程为国家级特色专业））,,,545,2023,本科批,,8940,544,0,上海,综合,,,东华大学
,major_line_2023,纺织类,服装设计与工程（办学点延安路校区；（“双一流”学科、国家级一流本科专业、国家级特色专业））,,,546,2023,本科批,,9179,543,0,上海,综合,,,东华大学
,major_line_2023,材料类,材料类（“双一流”学科。含高分子材料与工程、无机非金属材料工程、复合材料与工程专业。该大类所含专业均为国家级一流本科专业，其中高分子材料与工程为国家级特色专业）,,,551,2023,本科批,,8255,547,0,上海,综合,,,东华大学
,major_line_2023,材料类,功能材料（“双一流”学科。国家一流本科专业、国家级特色专业）,,,548,2023,本科批,,8464,546,0,上海,综合,,,东华大学
,major_line_2023,外国语言文学类,日语（外语语种为英语、日语。国家级一流本科专业、国家级特色专业）,,,540,2023,本科批,,10105,539,0,上海,综合,,,东华大学
,major_line_2023,经济学类,经济学类（含经济学、国际经济与贸易、金融学、金融工程专业）,,,522,2023,本科批,,14416,521,0,上海,综合,,,宁波大学
,major_line_2023,外国语言文学类,英语（外语单科成绩不低于115分）,,,516,2023,本科批,,16670,512,0,上海,综合,,,宁波大学
,major_line_2023,旅游管理类,旅游管理（中外合作办学）（中法合作。符合条件者第四学年可选赴法国昂热大学，可获中法双文凭，法方不另收学费）（中外合作办学）,,,508,2023,本科批,,18398,505,0,上海,综合,,,宁波大学
,major_line_2023,外国语言文学类,英语（外语单科成绩不低于115分）,,,516,2023,本科批,,16670,512,0,上海,综合,,,宁波大学
,major_line_2023,经济学类,经济学类（含经济学、国际经济与贸易、金融学、金融工程专业）,,,522,2023,本科批,,14416,521,0,上海,综合,,,宁波大学
,major_line_2023,旅游管理类,旅游管理（中外合作办学）（中法合作。符合条件者第四学年可选赴法国昂热大学，可获中法双文凭，法方不另收学费）（中外合作办学）,,,508,2023,本科批,,18398,505,0,上海,综合,,,宁波大学
,major_line_2023,计算机类,计算机科学与技术,,,533,2023,本科批,,12442,529,0,上海,综合,,,江苏大学
,major_line_2023,电子信息类,电子信息工程,,,531,2023,本科批,,12910,527,0,上海,综合,,,江苏大学
,major_line_2023,计算机类,软件工程,,,529,2023,本科批,,13152,526,0,上海,综合,,,江苏大学
,major_line_2023,机械类,机械电子工程,,,527,2023,本科批,,13398,525,0,上海,综合,,,江苏大学
,major_line_2023,公共卫生与预防医学类,预防医学,,,526,2023,本科批,,13398,525,0,上海,综合,,,江苏大学
,major_line_2023,机械类,智能制造工程,,,525,2023,本科批,,13663,524,0,上海,综合,,,江苏大学
,major_line_2023,自动化类,自动化,,,524,2023,本科批,,13663,524,0,上海,综合,,,江苏大学
,major_line_2023,物理学类,物理学,,,523,2023,本科批,,14182,522,0,上海,综合,,,江苏大学
,major_line_2023,物流管理与工程类,物流管理,,,501,2023,本科批,,20893,495,0,上海,综合,,,江苏大学
,major_line_2023,金融学类,金融学,,,495,2023,本科批,,20893,495,0,上海,综合,,,江苏大学
,major_line_2023,工商管理类,人力资源管理,,,495,2023,本科批,,20893,495,0,上海,综合,,,江苏大学
,major_line_2023,工商管理类,工商管理,,,498,2023,本科批,,21430,493,0,上海,综合,,,江苏大学
,major_line_2023,外国语言文学类,英语（语种:英语）,,,496,2023,本科批,,21430,493,0,上海,综合,,,江苏大学
,major_line_2023,工商管理类,会计学,,,493,2023,本科批,,21430,493,0,上海,综合,,,江苏大学
,major_line_2023,外国语言文学类,日语（语种:英语）,,,491,2023,本科批,,21932,491,0,上海,综合,,,江苏大学
,major_line_2023,计算机类,计算机科学与技术,,,533,2023,本科批,,12442,529,0,上海,综合,,,江苏大学
,major_line_2023,电子信息类,电子信息工程,,,531,2023,本科批,,12910,527,0,上海,综合,,,江苏大学
,major_line_2023,计算机类,软件工程,,,529,2023,本科批,,13152,526,0,上海,综合,,,江苏大学
,major_line_2023,机械类,机械电子工程,,,527,2023,本科批,,13398,525,0,上海,综合,,,江苏大学
,major_line_2023,公共卫生与预防医学类,预防医学,,,526,2023,本科批,,13398,525,0,上海,综合,,,江苏大学
,major_line_2023,机械类,智能制造工程,,,525,2023,本科批,,13663,524,0,上海,综合,,,江苏大学
,major_line_2023,自动化类,自动化,,,524,2023,本科批,,13663,524,0,上海,综合,,,江苏大学
,major_line_2023,物理学类,物理学,,,523,2023,本科批,,14182,522,0,上海,综合,,,江苏大学
,major_line_2023,物流管理与工程类,物流管理,,,501,2023,本科批,,20893,495,0,上海,综合,,,江苏大学
,major_line_2023,金融学类,金融学,,,495,2023,本科批,,20893,495,0,上海,综合,,,江苏大学
,major_line_2023,工商管理类,人力资源管理,,,495,2023,本科批,,20893,495,0,上海,综合,,,江苏大学
,major_line_2023,工商管理类,工商管理,,,498,2023,本科批,,21430,493,0,上海,综合,,,江苏大学
,major_line_2023,外国语言文学类,英语（语种:英语）,,,496,2023,本科批,,21430,493,0,上海,综合,,,江苏大学
,major_line_2023,工商管理类,会计学,,,493,2023,本科批,,21430,493,0,上海,综合,,,江苏大学
,major_line_2023,外国语言文学类,日语（语种:英语）,,,491,2023,本科批,,21932,491,0,上海,综合,,,江苏大学
,major_line_2023,计算机类,软件工程（后两年收费标准为13000元/年）,,,542,2023,本科批,,9655,541,0,上海,综合,,,福州大学
,major_line_2023,电子信息类,电子信息类（含电子信息工程、通信工程专业）,,,542,2023,本科批,,9655,541,0,上海,综合,,,福州大学
,major_line_2023,电子信息类,人工智能,,,541,2023,本科批,,9655,541,0,上海,综合,,,福州大学
,major_line_2023,机械类,机械设计制造及其自动化,,,541,2023,本科批,,9864,540,0,上海,综合,,,福州大学
,major_line_2023,电气类,智能电网信息工程,,,540,2023,本科批,,9864,540,0,上海,综合,,,福州大学
,major_line_2023,工商管理类,会计学,,,537,2023,本科批,,10808,536,0,上海,综合,,,福州大学
,major_line_2023,中国语言文学类,汉语言文学,,,536,2023,本科批,,11276,534,0,上海,综合,,,福州大学
,major_line_2023,公共管理类,公共事业管理,,,534,2023,本科批,,11501,533,0,上海,综合,,,福州大学
,major_line_2023,工商管理类,会计学,,,537,2023,本科批,,10808,536,0,上海,综合,,,福州大学
,major_line_2023,中国语言文学类,汉语言文学,,,536,2023,本科批,,11276,534,0,上海,综合,,,福州大学
,major_line_2023,公共管理类,公共事业管理,,,534,2023,本科批,,11501,533,0,上海,综合,,,福州大学
,major_line_2023,计算机类,软件工程（后两年收费标准为13000元/年）,,,542,2023,本科批,,9655,541,0,上海,综合,,,福州大学
,major_line_2023,电子信息类,电子信息类（含电子信息工程、通信工程专业）,,,542,2023,本科批,,9655,541,0,上海,综合,,,福州大学
,major_line_2023,电子信息类,人工智能,,,541,2023,本科批,,9655,541,0,上海,综合,,,福州大学
,major_line_2023,机械类,机械设计制造及其自动化,,,541,2023,本科批,,9864,540,0,上海,综合,,,福州大学
,major_line_2023,电气类,智能电网信息工程,,,540,2023,本科批,,9864,540,0,上海,综合,,,福州大学
,major_line_2023,数学类,数学与应用数学（师范类）,,,521,2023,本科批,,14416,521,0,上海,综合,,,扬州大学
,major_line_2023,电子信息类,电子信息工程,,,518,2023,本科批,,15390,517,0,上海,综合,,,扬州大学
,major_line_2023,动物医学类,动物医学,,,517,2023,本科批,,15390,517,0,上海,综合,,,扬州大学
,major_line_2023,生物工程类,生物制药,,,517,2023,本科批,,15390,517,0,上海,综合,,,扬州大学
,major_line_2023,经济学类,经济学,,,515,2023,本科批,,15916,515,0,上海,综合,,,扬州大学
,major_line_2023,电气类,电气工程及其自动化,,,515,2023,本科批,,15916,515,0,上海,综合,,,扬州大学
,major_line_2023,材料类,高分子材料与工程,,,515,2023,本科批,,16172,514,0,上海,综合,,,扬州大学
,major_line_2023,中国语言文学类,汉语言文学（师范类）,,,514,2023,本科批,,16172,514,0,上海,综合,,,扬州大学
,major_line_2023,环境科学与工程类,环境工程,,,517,2023,本科批,,16423,513,0,上海,综合,,,扬州大学
,major_line_2023,生物科学类,生物技术,,,514,2023,本科批,,16670,512,0,上海,综合,,,扬州大学
,major_line_2023,土木类,给排水科学与工程,,,511,2023,本科批,,16921,511,0,上海,综合,,,扬州大学
,major_line_2023,中国语言文学类,汉语国际教育,,,511,2023,本科批,,16921,511,0,上海,综合,,,扬州大学
,major_line_2023,法学类,法学,,,510,2023,本科批,,17139,510,0,上海,综合,,,扬州大学
,major_line_2023,工商管理类,工商管理,,,509,2023,本科批,,17377,509,0,上海,综合,,,扬州大学
,major_line_2023,新闻传播学类,广播电视学,,,509,2023,本科批,,17631,508,0,上海,综合,,,扬州大学
,major_line_2023,水利类,水文与水资源工程,,,505,2023,本科批,,18398,505,0,上海,综合,,,扬州大学
,major_line_2023,数学类,数学与应用数学（师范类）,,,521,2023,本科批,,14416,521,0,上海,综合,,,扬州大学
,major_line_2023,电子信息类,电子信息工程,,,518,2023,本科批,,15390,517,0,上海,综合,,,扬州大学
,major_line_2023,电气类,电气工程及其自动化,,,515,2023,本科批,,15916,515,0,上海,综合,,,扬州大学
,major_line_2023,土木类,给排水科学与工程,,,511,2023,本科批,,16921,511,0,上海,综合,,,扬州大学
,major_line_2023,水利类,水文与水资源工程,,,505,2023,本科批,,18398,505,0,上海,综合,,,扬州大学
,major_line_2023,经济学类,经济学,,,515,2023,本科批,,15916,515,0,上海,综合,,,扬州大学
,major_line_2023,中国语言文学类,汉语言文学（师范类）,,,514,2023,本科批,,16172,514,0,上海,综合,,,扬州大学
,major_line_2023,中国语言文学类,汉语国际教育,,,511,2023,本科批,,16921,511,0,上海,综合,,,扬州大学
,major_line_2023,法学类,法学,,,510,2023,本科批,,17139,510,0,上海,综合,,,扬州大学
,major_line_2023,工商管理类,工商管理,,,509,2023,本科批,,17377,509,0,上海,综合,,,扬州大学
,major_line_2023,新闻传播学类,广播电视学,,,509,2023,本科批,,17631,508,0,上海,综合,,,扬州大学
,major_line_2023,动物医学类,动物医学,,,517,2023,本科批,,15390,517,0,上海,综合,,,扬州大学
,major_line_2023,生物工程类,生物制药,,,517,2023,本科批,,15390,517,0,上海,综合,,,扬州大学
,major_line_2023,环境科学与工程类,环境工程,,,517,2023,本科批,,16423,513,0,上海,综合,,,扬州大学
,major_line_2023,生物科学类,生物技术,,,514,2023,本科批,,16670,512,0,上海,综合,,,扬州大学
,major_line_2023,材料类,高分子材料与工程,,,515,2023,本科批,,16172,514,0,上海,综合,,,扬州大学
,major_line_2023,材料类,高分子材料与工程,,,533,2023,本科批,,11977,531,0,上海,综合,,,合肥工业大学
,major_line_2023,经济与贸易类,国际经济与贸易（中外合作办学）（中外合作办学）,,,532,2023,本科批,,12910,527,0,上海,综合,,,合肥工业大学
,major_line_2023,计算机类,计算机科学与技术,,,545,2023,本科批,,9179,543,0,上海,综合,,,合肥工业大学
,major_line_2023,电气类,电气工程及其自动化,,,544,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,电子信息类,微电子科学与工程,,,543,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,自动化类,自动化,,,543,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,机械类,机械类（智能制造方向。含机械设计制造及其自动化、飞行器制造工程、智能制造工程专业）,,,543,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,计算机类,软件工程,,,542,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,机械类,车辆工程,,,542,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,土木类,土木类（含土木工程、建筑环境与能源应用工程、给排水科学与工程专业）,,,542,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,测绘类,遥感科学与技术,,,542,2023,本科批,,9655,541,0,上海,综合,,,合肥工业大学
,major_line_2023,食品科学与工程类,食品科学与工程类（含食品科学与工程、生物工程、生物技术食品质量与安全、制药工程、药学专业）,,,536,2023,本科批,,11029,535,0,上海,综合,,,合肥工业大学
,major_line_2023,计算机类,计算机科学与技术,,,545,2023,本科批,,9179,543,0,上海,综合,,,合肥工业大学
,major_line_2023,电气类,电气工程及其自动化,,,544,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,电子信息类,微电子科学与工程,,,543,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,自动化类,自动化,,,543,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,机械类,机械类（智能制造方向。含机械设计制造及其自动化、飞行器制造工程、智能制造工程专业）,,,543,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,计算机类,软件工程,,,542,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,机械类,车辆工程,,,542,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,土木类,土木类（含土木工程、建筑环境与能源应用工程、给排水科学与工程专业）,,,542,2023,本科批,,9418,542,0,上海,综合,,,合肥工业大学
,major_line_2023,测绘类,遥感科学与技术,,,542,2023,本科批,,9655,541,0,上海,综合,,,合肥工业大学
,major_line_2023,食品科学与工程类,食品科学与工程类（含食品科学与工程、生物工程、生物技术食品质量与安全、制药工程、药学专业）,,,536,2023,本科批,,11029,535,0,上海,综合,,,合肥工业大学
,major_line_2023,材料类,高分子材料与工程,,,533,2023,本科批,,11977,531,0,上海,综合,,,合肥工业大学
,major_line_2023,经济与贸易类,国际经济与贸易（中外合作办学）（中外合作办学）,,,532,2023,本科批,,12910,527,0,上海,综合,,,合肥工业大学
,major_line_2023,中医学类,中医学（领军人才培养计划）,,,590,2023,本科批,,1288,590,0,上海,综合,,,北京中医药大学
,major_line_2023,中西医结合类,中西医临床医学（华佗班）,,,564,2023,本科批,,4910,564,0,上海,综合,,,北京中医药大学
,major_line_2023,中医学类,中医学（卓越5+3一体化）,,,564,2023,本科批,,5453,561,0,上海,综合,,,北京中医药大学
,major_line_2023,中医学类,中医学（领军人才培养计划）,,,590,2023,本科批,,1288,590,0,上海,综合,,,北京中医药大学
,major_line_2023,中西医结合类,中西医临床医学（华佗班）,,,564,2023,本科批,,4910,564,0,上海,综合,,,北京中医药大学
,major_line_2023,中医学类,中医学（卓越5+3一体化）,,,564,2023,本科批,,5453,561,0,上海,综合,,,北京中医药大学
,major_line_2023,林学类,园林,,,534,2023,本科批,,11501,533,0,上海,综合,,,北京林业大学
,major_line_2023,统计学类,统计学,,,532,2023,本科批,,11739,532,0,上海,综合,,,北京林业大学
,major_line_2023,林业工程类,木材科学与工程（中加合作办学项目）（中外合作办学）,,,531,2023,本科批,,11977,531,0,上海,综合,,,北京林业大学
,major_line_2023,经济与贸易类,国际经济与贸易,,,528,2023,本科批,,12910,527,0,上海,综合,,,北京林业大学
,major_line_2023,电子信息类,电子信息科学与技术,,,543,2023,本科批,,9179,543,0,上海,综合,,,北京林业大学
,major_line_2023,计算机类,计算机类,,,543,2023,本科批,,9179,543,0,上海,综合,,,北京林业大学
,major_line_2023,电气类,电气工程及其自动化,,,542,2023,本科批,,9418,542,0,上海,综合,,,北京林业大学
,major_line_2023,生物科学类,生物技术（中加合作办学项目）（中外合作办学）,,,539,2023,本科批,,11029,535,0,上海,综合,,,北京林业大学
,major_line_2023,林学类,林学类（梁希实验班）,,,533,2023,本科批,,11501,533,0,上海,综合,,,北京林业大学
,major_line_2023,植物生产类,园艺（观赏园艺方向）,,,531,2023,本科批,,12194,530,0,上海,综合,,,北京林业大学
,major_line_2023,林学类,林学类,,,529,2023,本科批,,12669,528,0,上海,综合,,,北京林业大学
,major_line_2023,建筑类,风景园林,,,558,2023,本科批,,6451,556,0,上海,综合,,,北京林业大学
,major_line_2023,心理学类,应用心理学,,,533,2023,本科批,,11977,531,0,上海,综合,,,北京林业大学
,major_line_2023,外国语言文学类,英语,,,533,2023,本科批,,11977,531,0,上海,综合,,,北京林业大学
,major_line_2023,工商管理类,工商管理类,,,532,2023,本科批,,11977,531,0,上海,综合,,,北京林业大学
,major_line_2023,建筑类,风景园林,,,558,2023,本科批,,6451,556,0,上海,综合,,,北京林业大学
,major_line_2023,电子信息类,电子信息科学与技术,,,543,2023,本科批,,9179,543,0,上海,综合,,,北京林业大学
,major_line_2023,计算机类,计算机类,,,543,2023,本科批,,9179,543,0,上海,综合,,,北京林业大学
,major_line_2023,电气类,电气工程及其自动化,,,542,2023,本科批,,9418,542,0,上海,综合,,,北京林业大学
,major_line_2023,生物科学类,生物技术（中加合作办学项目）（中外合作办学）,,,539,2023,本科批,,11029,535,0,上海,综合,,,北京林业大学
,major_line_2023,林学类,园林,,,534,2023,本科批,,11501,533,0,上海,综合,,,北京林业大学
,major_line_2023,林学类,林学类（梁希实验班）,,,533,2023,本科批,,11501,533,0,上海,综合,,,北京林业大学
,major_line_2023,统计学类,统计学,,,532,2023,本科批,,11739,532,0,上海,综合,,,北京林业大学
,major_line_2023,心理学类,应用心理学,,,533,2023,本科批,,11977,531,0,上海,综合,,,北京林业大学
,major_line_2023,外国语言文学类,英语,,,533,2023,本科批,,11977,531,0,上海,综合,,,北京林业大学
,major_line_2023,工商管理类,工商管理类,,,532,2023,本科批,,11977,531,0,上海,综合,,,北京林业大学
,major_line_2023,林业工程类,木材科学与工程（中加合作办学项目）（中外合作办学）,,,531,2023,本科批,,11977,531,0,上海,综合,,,北京林业大学
,major_line_2023,植物生产类,园艺（观赏园艺方向）,,,531,2023,本科批,,12194,530,0,上海,综合,,,北京林业大学
,major_line_2023,林学类,林学类,,,529,2023,本科批,,12669,528,0,上海,综合,,,北京林业大学
,major_line_2023,经济与贸易类,国际经济与贸易,,,528,2023,本科批,,12910,527,0,上海,综合,,,北京林业大学
,major_line_2023,计算机类,数字媒体技术（游戏设计技术方向）,,,563,2023,本科批,,5080,563,0,上海,综合,,,中国传媒大学
,major_line_2023,计算机类,数字媒体技术,,,560,2023,本科批,,6028,558,0,上海,综合,,,中国传媒大学
,major_line_2023,电子信息类,广播电视工程（智能视听技术方向）,,,558,2023,本科批,,6238,557,0,上海,综合,,,中国传媒大学
,major_line_2023,电子信息类,人工智能,,,557,2023,本科批,,6649,555,0,上海,综合,,,中国传媒大学
,major_line_2023,计算机类,网络空间安全,,,554,2023,本科批,,6846,554,0,上海,综合,,,中国传媒大学
,major_line_2023,计算机类,智能科学与技术（中外合作办学）（中外合作办学）,,,534,2023,本科批,,12194,530,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,传播学（中外合作办学）（中外合作办学）,,,560,2023,本科批,,5843,559,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,广告学（中外合作办学）（中外合作办学）,,,556,2023,本科批,,6451,556,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,新闻学（数据新闻方向）,,,565,2023,本科批,,5080,563,0,上海,综合,,,中国传媒大学
,major_line_2023,计算机类,数字媒体技术（游戏设计技术方向）,,,563,2023,本科批,,5080,563,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,广告学,,,563,2023,本科批,,5270,562,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,国际新闻与传播,,,562,2023,本科批,,5453,561,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,传播学（中外合作办学）（中外合作办学）,,,560,2023,本科批,,5843,559,0,上海,综合,,,中国传媒大学
,major_line_2023,计算机类,数字媒体技术,,,560,2023,本科批,,6028,558,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,数字出版,,,559,2023,本科批,,6028,558,0,上海,综合,,,中国传媒大学
,major_line_2023,电子信息类,广播电视工程（智能视听技术方向）,,,558,2023,本科批,,6238,557,0,上海,综合,,,中国传媒大学
,major_line_2023,公共管理类,公共关系学,,,558,2023,本科批,,6238,557,0,上海,综合,,,中国传媒大学
,major_line_2023,工商管理类,文化产业管理,,,558,2023,本科批,,6238,557,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,广告学（中外合作办学）（中外合作办学）,,,556,2023,本科批,,6451,556,0,上海,综合,,,中国传媒大学
,major_line_2023,电子信息类,人工智能,,,557,2023,本科批,,6649,555,0,上海,综合,,,中国传媒大学
,major_line_2023,计算机类,网络空间安全,,,554,2023,本科批,,6846,554,0,上海,综合,,,中国传媒大学
,major_line_2023,计算机类,智能科学与技术（中外合作办学）（中外合作办学）,,,534,2023,本科批,,12194,530,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,新闻学（数据新闻方向）,,,565,2023,本科批,,5080,563,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,广告学,,,563,2023,本科批,,5270,562,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,国际新闻与传播,,,562,2023,本科批,,5453,561,0,上海,综合,,,中国传媒大学
,major_line_2023,新闻传播学类,数字出版,,,559,2023,本科批,,6028,558,0,上海,综合,,,中国传媒大学
,major_line_2023,公共管理类,公共关系学,,,558,2023,本科批,,6238,557,0,上海,综合,,,中国传媒大学
,major_line_2023,工商管理类,文化产业管理,,,558,2023,本科批,,6238,557,0,上海,综合,,,中国传媒大学
,major_line_2023,电子信息类,通信工程,,,550,2023,本科批,,7855,549,0,上海,综合,,,南京邮电大学
,major_line_2023,电子信息类,电子信息工程,,,547,2023,本科批,,8255,547,0,上海,综合,,,南京邮电大学
,major_line_2023,电子信息类,电子科学与技术,,,548,2023,本科批,,8464,546,0,上海,综合,,,南京邮电大学
,major_line_2023,计算机类,信息安全,,,547,2023,本科批,,8712,545,0,上海,综合,,,南京邮电大学
,major_line_2023,电子信息类,光电信息科学与工程,,,545,2023,本科批,,8712,545,0,上海,综合,,,南京邮电大学
,major_line_2023,计算机类,网络工程,,,545,2023,本科批,,8940,544,0,上海,综合,,,南京邮电大学
,major_line_2023,电子信息类,通信工程,,,550,2023,本科批,,7855,549,0,上海,综合,,,南京邮电大学
,major_line_2023,电子信息类,电子信息工程,,,547,2023,本科批,,8255,547,0,上海,综合,,,南京邮电大学
,major_line_2023,电子信息类,电子科学与技术,,,548,2023,本科批,,8464,546,0,上海,综合,,,南京邮电大学
,major_line_2023,计算机类,信息安全,,,547,2023,本科批,,8712,545,0,上海,综合,,,南京邮电大学
,major_line_2023,电子信息类,光电信息科学与工程,,,545,2023,本科批,,8712,545,0,上海,综合,,,南京邮电大学
,major_line_2023,计算机类,网络工程,,,545,2023,本科批,,8940,544,0,上海,综合,,,南京邮电大学
,major_line_2023,外国语言文学类,外国语言文学类（含英语、俄语、德语、法语、西班牙语、阿拉伯语、日语、朝鲜语、葡葡牙语、翻译专业。含世承书院锺书班）,,,529,2023,本科批,,13663,524,0,上海,综合,,,湖南师范大学
,major_line_2023,生物科学类,生物科学类（含生物科学、生物技术专业。含世承书院国家生命科学与技术人才培养基地班）,,,534,2023,本科批,,11501,533,0,上海,综合,,,湖南师范大学
,major_line_2023,计算机类,软件工程,,,536,2023,本科批,,11029,535,0,上海,综合,,,湖南师范大学
,major_line_2023,计算机类,软件工程,,,536,2023,本科批,,11029,535,0,上海,综合,,,湖南师范大学
,major_line_2023,生物科学类,生物科学类（含生物科学、生物技术专业。含世承书院国家生命科学与技术人才培养基地班）,,,534,2023,本科批,,11501,533,0,上海,综合,,,湖南师范大学
,major_line_2023,外国语言文学类,外国语言文学类（含英语、俄语、德语、法语、西班牙语、阿拉伯语、日语、朝鲜语、葡葡牙语、翻译专业。含世承书院锺书班）,,,529,2023,本科批,,13663,524,0,上海,综合,,,湖南师范大学
,major_line_2023,法医学类,法医学,,,522,2023,本科批,,14182,522,0,上海,综合,,,重庆医科大学
,major_line_2023,公共卫生与预防医学类,预防医学,,,523,2023,本科批,,15390,517,0,上海,综合,,,重庆医科大学
,major_line_2023,生物医学工程类,生物医学工程,,,517,2023,本科批,,15390,517,0,上海,综合,,,重庆医科大学
,major_line_2023,医学技术类,卫生检验与检疫,,,513,2023,本科批,,16423,513,0,上海,综合,,,重庆医科大学
,major_line_2023,医学技术类,口腔医学技术,,,512,2023,本科批,,16670,512,0,上海,综合,,,重庆医科大学
,major_line_2023,医学技术类,康复治疗学,,,515,2023,本科批,,17377,509,0,上海,综合,,,重庆医科大学
,major_line_2023,公共卫生与预防医学类,食品卫生与营养学,,,509,2023,本科批,,17377,509,0,上海,综合,,,重庆医科大学
,major_line_2023,口腔医学类,口腔医学,,,558,2023,本科批,,6238,557,0,上海,综合,,,重庆医科大学
,major_line_2023,电子信息类,医学信息工程,,,506,2023,本科批,,18898,503,0,上海,综合,,,重庆医科大学
,major_line_2023,药学类,药学,,,522,2023,本科批,,14182,522,0,上海,综合,,,重庆医科大学
,major_line_2023,药学类,临床药学,,,512,2023,本科批,,16670,512,0,上海,综合,,,重庆医科大学
,major_line_2023,临床医学类,临床医学（5+3一体化。第一年在西南大学培养）,,,544,2023,本科批,,8940,544,0,上海,综合,,,重庆医科大学
,major_line_2023,临床医学类,眼视光医学,,,540,2023,本科批,,9864,540,0,上海,综合,,,重庆医科大学
,major_line_2023,临床医学类,临床医学,,,550,2023,本科批,,10808,536,0,上海,综合,,,重庆医科大学
,major_line_2023,临床医学类,精神医学,,,535,2023,本科批,,11029,535,0,上海,综合,,,重庆医科大学
,major_line_2023,临床医学类,儿科学,,,535,2023,本科批,,11029,535,0,上海,综合,,,重庆医科大学
,major_line_2023,临床医学类,麻醉学,,,533,2023,本科批,,11501,533,0,上海,综合,,,重庆医科大学
,major_line_2023,医学技术类,医学检验技术,,,531,2023,本科批,,11977,531,0,上海,综合,,,重庆医科大学
,major_line_2023,临床医学类,医学影像学,,,527,2023,本科批,,13152,526,0,上海,综合,,,重庆医科大学
,major_line_2023,口腔医学类,口腔医学,,,558,2023,本科批,,6238,557,0,上海,综合,,,重庆医科大学
,major_line_2023,临床医学类,临床医学（5+3一体化。第一年在西南大学培养）,,,544,2023,本科批,,8940,544,0,上海,综合,,,重庆医科大学
